Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#300 - 1YD9B	specific	239232	4	185	7.65169e-120	336.821	cd02904	Macro_H2A_like	 - 	cl00019
Q#301 - 1YD9C	specific	239232	4	185	7.65169e-120	336.821	cd02904	Macro_H2A_like	 - 	cl00019
Q#302 - 1YD9D	specific	239232	4	185	7.65169e-120	336.821	cd02904	Macro_H2A_like	 - 	cl00019
Q#303 - 1YDPA	specific	333863	1	178	8.00974e-121	342.451	pfam00129	MHC_I	 - 	cl08246
Q#303 - 1YDPA	specific	143322	182	273	1.03686e-43	143.582	cd07698	IgC_MHC_I_alpha3	 - 	cl11960
Q#304 - 1YDPB	specific	143247	5	97	2.77973e-58	173.821	cd05770	IgC_beta2m	 - 	cl11960
Q#306 - 1ZBBA	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#307 - 1ZBBB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#308 - 1ZBBC	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#309 - 1ZBBD	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#310 - 1ZBBE	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#311 - 1ZBBF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#312 - 1ZBBG	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#313 - 1ZBBH	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#316 - 1ZBBa	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#317 - 1ZBBb	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#318 - 1ZBBc	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#319 - 1ZBBd	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#320 - 1ZBBe	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#321 - 1ZBBf	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#322 - 1ZBBg	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#323 - 1ZBBh	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#324 - 1ZKKA	specific	214614	39	156	3.36179e-29	103.568	smart00317	SET	 - 	cl02566
Q#325 - 1ZKKB	specific	214614	39	156	3.36179e-29	103.568	smart00317	SET	 - 	cl02566
Q#326 - 1ZKKC	specific	214614	39	156	3.36179e-29	103.568	smart00317	SET	 - 	cl02566
Q#327 - 1ZKKD	specific	214614	39	156	3.36179e-29	103.568	smart00317	SET	 - 	cl02566
Q#332 - 1ZLAA	specific	185400	1	135	8.8187e-87	248.666	PTZ00018	PTZ00018	 - 	cl23735
Q#333 - 1ZLAB	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#334 - 1ZLAC	specific	185399	1	129	7.20902e-70	205.749	PTZ00017	PTZ00017	 - 	cl30549
Q#335 - 1ZLAD	specific	197718	27	123	2.03215e-53	162.686	smart00427	H2B	 - 	cl23830
Q#336 - 1ZLAE	specific	185400	1	135	8.8187e-87	248.666	PTZ00018	PTZ00018	 - 	cl23735
Q#337 - 1ZLAF	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#338 - 1ZLAG	specific	185399	1	129	7.20902e-70	205.749	PTZ00017	PTZ00017	 - 	cl30549
Q#339 - 1ZLAH	specific	197718	27	123	2.03215e-53	162.686	smart00427	H2B	 - 	cl23830
Q#343 - 1ZR3A	specific	239232	20	203	1.95885e-120	339.132	cd02904	Macro_H2A_like	 - 	cl00019
Q#344 - 1ZR3B	specific	239232	20	203	1.95885e-120	339.132	cd02904	Macro_H2A_like	 - 	cl00019
Q#345 - 1ZR3C	specific	239232	20	203	1.95885e-120	339.132	cd02904	Macro_H2A_like	 - 	cl00019
Q#346 - 1ZR3D	specific	239232	20	203	1.95885e-120	339.132	cd02904	Macro_H2A_like	 - 	cl00019
Q#347 - 1ZR5A	specific	239232	20	206	6.75369e-121	340.288	cd02904	Macro_H2A_like	 - 	cl00019
Q#348 - 1ZR5B	specific	239232	20	206	6.75369e-121	340.288	cd02904	Macro_H2A_like	 - 	cl00019
Q#349 - 2AROA	specific	185399	1	129	2.45982e-71	209.216	PTZ00017	PTZ00017	 - 	cl30549
Q#350 - 2AROB	specific	197718	36	124	5.48678e-52	159.219	smart00427	H2B	 - 	cl23830
Q#351 - 2AROC	specific	185400	1	136	3.04861e-90	257.526	PTZ00018	PTZ00018	 - 	cl23735
Q#352 - 2AROD	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#353 - 2AROE	specific	185399	1	129	2.45982e-71	209.216	PTZ00017	PTZ00017	 - 	cl30549
Q#354 - 2AROF	specific	197718	36	124	5.48678e-52	159.219	smart00427	H2B	 - 	cl23830
Q#355 - 2AROG	specific	185400	1	136	3.04861e-90	257.526	PTZ00018	PTZ00018	 - 	cl23735
Q#356 - 2AROH	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#357 - 2AZMA	specific	349394	113	193	4.03028e-37	124.03	cd18441	BRCT_MDC1_rpt2	 - 	cl00038
Q#357 - 2AZMA	specific	349375	11	81	1.56177e-30	106.934	cd17744	BRCT_MDC1_rpt1	 - 	cl00038
Q#357 - 2AZMA	multi-dom	334130	24	74	0.0017792	35.7486	pfam00533	BRCT	N	 - 
Q#358 - 2AZMB	specific	349394	113	193	4.03028e-37	124.03	cd18441	BRCT_MDC1_rpt2	 - 	cl00038
Q#358 - 2AZMB	specific	349375	11	81	1.56177e-30	106.934	cd17744	BRCT_MDC1_rpt1	 - 	cl00038
Q#358 - 2AZMB	multi-dom	334130	24	74	0.0017792	35.7486	pfam00533	BRCT	N	 - 
Q#361 - 2B2TA	specific	349313	13	96	5.25307e-49	153.601	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#361 - 2B2TA	specific	349308	129	185	8.59648e-34	113.935	cd18661	CD2_tandem_CHD1-2_like	 - 	cl28914
Q#361 - 2B2TA	multi-dom	214605	51	97	3.90629e-09	50.29	smart00298	CHROMO	 - 	 - 
Q#361 - 2B2TA	multi-dom	334050	132	185	9.99973e-09	49.1232	pfam00385	Chromo	 - 	 - 
Q#362 - 2B2TB	specific	349313	13	96	5.25307e-49	153.601	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#362 - 2B2TB	specific	349308	129	185	8.59648e-34	113.935	cd18661	CD2_tandem_CHD1-2_like	 - 	cl28914
Q#362 - 2B2TB	multi-dom	214605	51	97	3.90629e-09	50.29	smart00298	CHROMO	 - 	 - 
Q#362 - 2B2TB	multi-dom	334050	132	185	9.99973e-09	49.1232	pfam00385	Chromo	 - 	 - 
Q#363 - 2B2TC	specific	349313	13	96	3.13131e-47	145.897	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#363 - 2B2TC	multi-dom	214605	51	97	3.2766e-09	48.7492	smart00298	CHROMO	 - 	 - 
Q#364 - 2B2TD	superfamily	329044	1	19	0.00491065	30.2581	cl23735	H4 superfamily	C	 - 
Q#365 - 2B2UA	specific	349313	13	96	7.52918e-52	160.919	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#365 - 2B2UA	specific	349308	129	185	3.7797e-35	117.402	cd18661	CD2_tandem_CHD1-2_like	 - 	cl28914
Q#365 - 2B2UA	multi-dom	334050	132	185	1.86657e-09	51.0492	pfam00385	Chromo	 - 	 - 
Q#365 - 2B2UA	multi-dom	214605	51	97	2.34287e-09	51.0604	smart00298	CHROMO	 - 	 - 
Q#366 - 2B2UB	specific	349313	13	96	7.52918e-52	160.919	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#366 - 2B2UB	specific	349308	129	185	3.7797e-35	117.402	cd18661	CD2_tandem_CHD1-2_like	 - 	cl28914
Q#366 - 2B2UB	multi-dom	334050	132	185	1.86657e-09	51.0492	pfam00385	Chromo	 - 	 - 
Q#366 - 2B2UB	multi-dom	214605	51	97	2.34287e-09	51.0604	smart00298	CHROMO	 - 	 - 
Q#367 - 2B2UC	specific	349313	13	96	4.73908e-50	153.215	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#367 - 2B2UC	multi-dom	214605	51	97	1.5557e-09	49.5196	smart00298	CHROMO	 - 	 - 
Q#369 - 2B2VA	specific	349313	13	96	7.52918e-52	160.919	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#369 - 2B2VA	specific	349308	129	185	3.7797e-35	117.402	cd18661	CD2_tandem_CHD1-2_like	 - 	cl28914
Q#369 - 2B2VA	multi-dom	334050	132	185	1.86657e-09	51.0492	pfam00385	Chromo	 - 	 - 
Q#369 - 2B2VA	multi-dom	214605	51	97	2.34287e-09	51.0604	smart00298	CHROMO	 - 	 - 
Q#370 - 2B2VB	specific	349313	13	96	7.52918e-52	160.919	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#370 - 2B2VB	specific	349308	129	185	3.7797e-35	117.402	cd18661	CD2_tandem_CHD1-2_like	 - 	cl28914
Q#370 - 2B2VB	multi-dom	334050	132	185	1.86657e-09	51.0492	pfam00385	Chromo	 - 	 - 
Q#370 - 2B2VB	multi-dom	214605	51	97	2.34287e-09	51.0604	smart00298	CHROMO	 - 	 - 
Q#371 - 2B2VC	specific	349313	13	96	4.73908e-50	153.215	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#371 - 2B2VC	multi-dom	214605	51	97	1.5557e-09	49.5196	smart00298	CHROMO	 - 	 - 
Q#373 - 2B2WA	specific	349313	13	96	7.52918e-52	160.919	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#373 - 2B2WA	specific	349308	129	185	3.7797e-35	117.402	cd18661	CD2_tandem_CHD1-2_like	 - 	cl28914
Q#373 - 2B2WA	multi-dom	334050	132	185	1.86657e-09	51.0492	pfam00385	Chromo	 - 	 - 
Q#373 - 2B2WA	multi-dom	214605	51	97	2.34287e-09	51.0604	smart00298	CHROMO	 - 	 - 
Q#374 - 2B2WB	specific	349313	13	96	7.52918e-52	160.919	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#374 - 2B2WB	specific	349308	129	185	3.7797e-35	117.402	cd18661	CD2_tandem_CHD1-2_like	 - 	cl28914
Q#374 - 2B2WB	multi-dom	334050	132	185	1.86657e-09	51.0492	pfam00385	Chromo	 - 	 - 
Q#374 - 2B2WB	multi-dom	214605	51	97	2.34287e-09	51.0604	smart00298	CHROMO	 - 	 - 
Q#375 - 2B2WC	specific	349313	13	96	4.73908e-50	153.215	cd18666	CD1_tandem_CHD1-2_like	 - 	cl28914
Q#375 - 2B2WC	multi-dom	214605	51	97	1.5557e-09	49.5196	smart00298	CHROMO	 - 	 - 
Q#376 - 2B2WD	superfamily	329044	1	19	0.00095537	32.1841	cl23735	H4 superfamily	C	 - 
Q#377 - 2C1JA	specific	206758	15	243	1.35112e-172	474.557	cd10022	14-3-3_beta_zeta	 - 	cl02098
Q#378 - 2C1JB	specific	206758	15	243	1.35112e-172	474.557	cd10022	14-3-3_beta_zeta	 - 	cl02098
Q#381 - 2C1NA	specific	206758	15	243	1.35112e-172	474.557	cd10022	14-3-3_beta_zeta	 - 	cl02098
Q#382 - 2C1NB	specific	206758	15	243	1.35112e-172	474.557	cd10022	14-3-3_beta_zeta	 - 	cl02098
Q#385 - 2CNXA	specific	238121	18	312	4.03767e-103	303.487	cd00200	WD40	 - 	cl29593
Q#385 - 2CNXA	multi-dom	225201	21	312	3.0807e-47	164.877	COG2319	WD40	N	 - 
Q#387 - 2CO0A	specific	238121	18	312	2.41399e-102	301.561	cd00200	WD40	 - 	cl29593
Q#387 - 2CO0A	multi-dom	225201	21	312	1.27317e-46	163.336	COG2319	WD40	N	 - 
Q#389 - 2CO0C	specific	238121	18	312	4.03767e-103	303.487	cd00200	WD40	 - 	cl29593
Q#389 - 2CO0C	multi-dom	225201	21	312	3.0807e-47	164.877	COG2319	WD40	N	 - 
Q#391 - 2CV5A	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#392 - 2CV5B	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#393 - 2CV5C	specific	185399	1	130	5.16974e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#394 - 2CV5D	specific	197718	28	124	1.95764e-53	162.686	smart00427	H2B	 - 	cl23830
Q#395 - 2CV5E	specific	185400	1	136	1.74192e-90	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#396 - 2CV5F	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#397 - 2CV5G	specific	185399	1	130	5.16974e-70	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#398 - 2CV5H	specific	197718	28	124	1.95764e-53	162.686	smart00427	H2B	 - 	cl23830
Q#401 - 2D31A	specific	333863	2	179	2.44491e-122	346.303	pfam00129	MHC_I	 - 	cl08246
Q#401 - 2D31A	specific	143322	183	274	1.0558e-43	143.582	cd07698	IgC_MHC_I_alpha3	 - 	cl11960
Q#402 - 2D31B	specific	143247	5	97	2.77973e-58	173.821	cd05770	IgC_beta2m	 - 	cl11960
Q#404 - 2D31D	specific	333863	2	179	2.44491e-122	346.303	pfam00129	MHC_I	 - 	cl08246
Q#404 - 2D31D	specific	143322	183	274	1.0558e-43	143.582	cd07698	IgC_MHC_I_alpha3	 - 	cl11960
Q#405 - 2D31E	specific	143247	5	97	2.77973e-58	173.821	cd05770	IgC_beta2m	 - 	cl11960
Q#408 - 2DEWX	specific	335202	294	668	0	712.811	pfam03068	PAD	 - 	cl09549
Q#408 - 2DEWX	specific	312137	121	280	2.71082e-93	285.154	pfam08527	PAD_M	 - 	cl07230
Q#408 - 2DEWX	specific	337094	9	119	5.70103e-55	182.747	pfam08526	PAD_N	 - 	cl19115
Q#410 - 2DEXX	specific	335202	294	668	0	712.811	pfam03068	PAD	 - 	cl09549
Q#410 - 2DEXX	specific	312137	121	280	2.71082e-93	285.154	pfam08527	PAD_M	 - 	cl07230
Q#410 - 2DEXX	specific	337094	9	119	5.70103e-55	182.747	pfam08526	PAD_N	 - 	cl19115
Q#412 - 2DEYX	specific	335202	294	668	0	712.811	pfam03068	PAD	 - 	cl09549
Q#412 - 2DEYX	specific	312137	121	280	2.71082e-93	285.154	pfam08527	PAD_M	 - 	cl07230
Q#412 - 2DEYX	specific	337094	9	119	5.70103e-55	182.747	pfam08526	PAD_N	 - 	cl19115
Q#413 - 2DVQA	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#414 - 2DVQB	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#415 - 2DVQC	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#418 - 2DVRA	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#419 - 2DVRB	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#420 - 2DVRC	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#423 - 2DVSA	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#424 - 2DVSB	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#425 - 2DVSC	specific	99929	2	107	2.92458e-73	213.052	cd05497	Bromo_Brdt_I_like	 - 	cl02556
Q#428 - 2DYPA	specific	333863	3	180	3.30395e-122	345.918	pfam00129	MHC_I	 - 	cl08246
Q#428 - 2DYPA	specific	143322	184	275	8.56585e-44	143.582	cd07698	IgC_MHC_I_alpha3	 - 	cl11960
Q#429 - 2DYPB	specific	143247	5	97	2.77973e-58	173.821	cd05770	IgC_beta2m	 - 	cl11960
Q#431 - 2DYPD	specific	319306	4	95	9.8096e-39	127.939	cd05751	Ig1_LILR_KIR_like	 - 	cl11960
Q#431 - 2DYPD	superfamily	353325	100	195	5.60315e-33	113.303	cl11960	Ig superfamily	 - 	 - 
Q#432 - 2DZEA	specific	335878	1	160	2.22778e-96	274.771	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#432 - 2DZEA	multi-dom	227466	1	161	1.67701e-100	289.974	COG5137	COG5137	C	 - 
Q#433 - 2DZEB	specific	335878	1	160	2.22778e-96	274.771	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#433 - 2DZEB	multi-dom	227466	1	161	1.67701e-100	289.974	COG5137	COG5137	C	 - 
Q#435 - 2E3KA	specific	99930	6	107	4.50382e-68	199.042	cd05498	Bromo_Brdt_II_like	 - 	cl02556
Q#436 - 2E3KB	specific	99930	6	107	4.50382e-68	199.042	cd05498	Bromo_Brdt_II_like	 - 	cl02556
Q#437 - 2E3KC	specific	99930	6	107	4.50382e-68	199.042	cd05498	Bromo_Brdt_II_like	 - 	cl02556
Q#438 - 2E3KD	specific	99930	6	107	4.50382e-68	199.042	cd05498	Bromo_Brdt_II_like	 - 	cl02556
Q#441 - 2F6JA	specific	99941	72	172	5.43859e-54	166.191	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#441 - 2F6JA	specific	277035	10	56	6.36174e-30	103.58	cd15560	PHD2_3_BPTF	 - 	cl22851
Q#441 - 2F6JA	multi-dom	214584	11	56	4.5075e-08	47.2066	smart00249	PHD	 - 	 - 
Q#442 - 2F6JB	specific	99941	72	172	5.43859e-54	166.191	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#442 - 2F6JB	specific	277035	10	56	6.36174e-30	103.58	cd15560	PHD2_3_BPTF	 - 	cl22851
Q#442 - 2F6JB	multi-dom	214584	11	56	4.5075e-08	47.2066	smart00249	PHD	 - 	 - 
Q#443 - 2F6JC	specific	99941	72	172	5.43859e-54	166.191	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#443 - 2F6JC	specific	277035	10	56	6.36174e-30	103.58	cd15560	PHD2_3_BPTF	 - 	cl22851
Q#443 - 2F6JC	multi-dom	214584	11	56	4.5075e-08	47.2066	smart00249	PHD	 - 	 - 
Q#445 - 2F8NA	specific	185400	1	136	3.04861e-90	257.526	PTZ00018	PTZ00018	 - 	cl23735
Q#446 - 2F8NB	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#447 - 2F8ND	superfamily	355063	12	125	8.02464e-51	156.774	cl23830	H2B superfamily	 - 	 - 
Q#448 - 2F8NE	specific	185400	1	136	3.04861e-90	257.526	PTZ00018	PTZ00018	 - 	cl23735
Q#449 - 2F8NF	specific	177669	1	103	4.32773e-54	163.465	PLN00035	PLN00035	 - 	cl29687
Q#450 - 2F8NG	specific	238029	5	117	2.49938e-66	195.632	cd00074	H2A	 - 	cl30546
Q#451 - 2F8NH	specific	197718	25	121	6.70048e-53	161.145	smart00427	H2B	 - 	cl23830
Q#454 - 2F8NK	specific	185399	20	149	1.15278e-69	206.134	PTZ00017	PTZ00017	 - 	cl30549
Q#455 - 2FJ7A	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#456 - 2FJ7B	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#457 - 2FJ7C	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#458 - 2FJ7D	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#459 - 2FJ7E	specific	185400	1	135	1.39562e-87	250.592	PTZ00018	PTZ00018	 - 	cl23735
Q#460 - 2FJ7F	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#461 - 2FJ7G	specific	185399	1	129	8.78223e-70	205.364	PTZ00017	PTZ00017	 - 	cl30549
Q#462 - 2FJ7H	specific	197718	27	123	9.5358e-54	163.457	smart00427	H2B	 - 	cl23830
Q#465 - 2FSAA	specific	99941	72	172	5.43859e-54	166.191	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#465 - 2FSAA	specific	277035	10	56	6.36174e-30	103.58	cd15560	PHD2_3_BPTF	 - 	cl22851
Q#465 - 2FSAA	multi-dom	214584	11	56	4.5075e-08	47.2066	smart00249	PHD	 - 	 - 
Q#466 - 2FSAB	specific	99941	72	172	5.43859e-54	166.191	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#466 - 2FSAB	specific	277035	10	56	6.36174e-30	103.58	cd15560	PHD2_3_BPTF	 - 	cl22851
Q#466 - 2FSAB	multi-dom	214584	11	56	4.5075e-08	47.2066	smart00249	PHD	 - 	 - 
Q#467 - 2FSAC	specific	99941	72	172	5.43859e-54	166.191	cd05509	Bromo_gcn5_like	 - 	cl02556
Q#467 - 2FSAC	specific	277035	10	56	6.36174e-30	103.58	cd15560	PHD2_3_BPTF	 - 	cl22851
Q#467 - 2FSAC	multi-dom	214584	11	56	4.5075e-08	47.2066	smart00249	PHD	 - 	 - 
Q#469 - 2FXKA	specific	239232	20	203	1.95885e-120	339.132	cd02904	Macro_H2A_like	 - 	cl00019
Q#470 - 2FXKB	specific	239232	20	203	1.95885e-120	339.132	cd02904	Macro_H2A_like	 - 	cl00019
Q#471 - 2G6QA	superfamily	354958	12	60	2.52338e-26	90.0807	cl22851	PHD_SF superfamily	 - 	 - 
Q#473 - 2G99A	specific	238121	11	305	1.08895e-104	306.954	cd00200	WD40	 - 	cl29593
Q#473 - 2G99A	multi-dom	225201	11	305	8.13512e-48	166.417	COG2319	WD40	N	 - 
Q#474 - 2G99B	specific	238121	11	305	1.08895e-104	306.954	cd00200	WD40	 - 	cl29593
Q#474 - 2G99B	multi-dom	225201	11	305	8.13512e-48	166.417	COG2319	WD40	N	 - 
Q#477 - 2G9AA	specific	238121	14	308	1.72182e-104	306.569	cd00200	WD40	 - 	cl29593
Q#477 - 2G9AA	multi-dom	225201	14	308	5.32065e-48	166.803	COG2319	WD40	N	 - 
Q#479 - 2H13A	specific	238121	20	314	8.75018e-105	307.725	cd00200	WD40	 - 	cl29593
Q#479 - 2H13A	multi-dom	225201	20	314	1.07072e-48	168.729	COG2319	WD40	N	 - 
Q#481 - 2H2GA	specific	172627	3	246	1.9503e-169	466.607	PRK14138	PRK14138	 - 	cl00195
Q#483 - 2H2HA	specific	172627	3	246	1.9503e-169	466.607	PRK14138	PRK14138	 - 	cl00195
Q#485 - 2H6KA	specific	238121	15	309	1.23225e-104	306.954	cd00200	WD40	 - 	cl29593
Q#485 - 2H6KA	multi-dom	225201	15	309	5.6526e-48	166.803	COG2319	WD40	N	 - 
Q#486 - 2H6KB	specific	238121	15	309	1.23225e-104	306.954	cd00200	WD40	 - 	cl29593
Q#486 - 2H6KB	multi-dom	225201	15	309	5.6526e-48	166.803	COG2319	WD40	N	 - 
Q#489 - 2H6NA	specific	238121	15	309	1.23225e-104	306.954	cd00200	WD40	 - 	cl29593
Q#489 - 2H6NA	multi-dom	225201	15	309	5.6526e-48	166.803	COG2319	WD40	N	 - 
Q#490 - 2H6NB	specific	238121	15	309	1.23225e-104	306.954	cd00200	WD40	 - 	cl29593
Q#490 - 2H6NB	multi-dom	225201	15	309	5.6526e-48	166.803	COG2319	WD40	N	 - 
Q#493 - 2H6QA	specific	238121	15	309	1.23225e-104	306.954	cd00200	WD40	 - 	cl29593
Q#493 - 2H6QA	multi-dom	225201	15	309	5.6526e-48	166.803	COG2319	WD40	N	 - 
Q#494 - 2H6QB	specific	238121	15	309	1.23225e-104	306.954	cd00200	WD40	 - 	cl29593
Q#494 - 2H6QB	multi-dom	225201	15	309	5.6526e-48	166.803	COG2319	WD40	N	 - 
Q#497 - 2H9MA	specific	238121	16	310	2.43179e-104	306.569	cd00200	WD40	 - 	cl29593
Q#497 - 2H9MA	multi-dom	225201	16	310	1.89521e-47	165.262	COG2319	WD40	N	 - 
Q#499 - 2H9MC	specific	238121	16	310	2.43179e-104	306.569	cd00200	WD40	 - 	cl29593
Q#499 - 2H9MC	multi-dom	225201	16	310	1.89521e-47	165.262	COG2319	WD40	N	 - 
Q#501 - 2H9NA	specific	238121	16	310	2.43179e-104	306.569	cd00200	WD40	 - 	cl29593
Q#501 - 2H9NA	multi-dom	225201	16	310	1.89521e-47	165.262	COG2319	WD40	N	 - 
Q#503 - 2H9NC	specific	238121	16	310	2.43179e-104	306.569	cd00200	WD40	 - 	cl29593
Q#503 - 2H9NC	multi-dom	225201	16	310	1.89521e-47	165.262	COG2319	WD40	N	 - 
Q#505 - 2H9PA	specific	238121	32	326	3.37479e-105	309.265	cd00200	WD40	 - 	cl29593
Q#505 - 2H9PA	multi-dom	225201	32	326	3.37782e-48	167.958	COG2319	WD40	N	 - 
Q#507 - 2HIOA	specific	185399	1	128	1.52425e-70	207.29	PTZ00017	PTZ00017	 - 	cl30549
Q#508 - 2HIOB	specific	197718	35	123	7.09291e-52	158.834	smart00427	H2B	 - 	cl23830
Q#509 - 2HIOC	specific	185400	1	136	3.04861e-90	257.526	PTZ00018	PTZ00018	 - 	cl23735
Q#510 - 2HIOD	specific	177669	1	103	1.82161e-53	161.924	PLN00035	PLN00035	 - 	cl29687
Q#511 - 2HUEA	specific	335878	8	160	1.26723e-105	298.653	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#512 - 2HUEB	superfamily	329044	3	77	5.12149e-50	153.137	cl23735	H4 superfamily	N	 - 
Q#513 - 2HUEC	specific	185397	2	82	2.29312e-46	142.956	PTZ00015	PTZ00015	N	cl29688
Q#514 - 2IDCA	specific	335878	4	156	7.60528e-108	304.431	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#515 - 2IG0A	superfamily	351810	4	123	8.37866e-65	192.198	cl02573	TUDOR superfamily	 - 	 - 
Q#517 - 2IO5A	specific	335878	4	157	1.15609e-108	306.357	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#518 - 2IO5B	specific	185400	1	135	4.64886e-89	254.444	PTZ00018	PTZ00018	 - 	cl23735
Q#519 - 2IO5C	specific	177669	1	102	3.85336e-53	161.154	PLN00035	PLN00035	 - 	cl29687
Q#520 - 2JSSA	superfamily	355063	1	89	6.24932e-54	167.56	cl23830	H2B superfamily	N	 - 
Q#520 - 2JSSA	specific	238029	101	192	6.54586e-51	159.423	cd00074	H2A	 - 	cl30546
Q#521 - 2JSSB	specific	312968	34	57	6.76899e-07	40.3225	pfam09649	CHZ	N	cl09864
Q#522 - 2KVMA	specific	349293	10	65	1.41494e-28	96.3112	cd18646	CD_Cbx7	 - 	cl28914
Q#522 - 2KVMA	multi-dom	334050	14	63	3.85739e-14	59.5235	pfam00385	Chromo	 - 	 - 
Q#524 - 2KWJA	superfamily	354958	3	59	5.87676e-33	109.39	cl22851	PHD_SF superfamily	 - 	 - 
Q#524 - 2KWJA	specific	277005	60	105	1.05548e-23	85.5131	cd15530	PHD2_d4	 - 	cl22851
Q#524 - 2KWJA	multi-dom	214584	61	105	1.44283e-06	41.8138	smart00249	PHD	 - 	 - 
Q#524 - 2KWJA	multi-dom	214584	3	58	0.00712724	32.1838	smart00249	PHD	 - 	 - 
