Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1178 - 4YHZL	specific	319325	113	212	5.22192e-44	145.675	cd07699	IgC_L	 - 	cl11960
Q#1180 - 4YY6A	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1182 - 4YYDA	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1184 - 4YYGA	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1186 - 4YYHA	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1187 - 4YYHB	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1190 - 4YYIA	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1191 - 4YYIB	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1193 - 4YYID	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1194 - 4YYIE	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1196 - 4YYJA	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1197 - 4YYJB	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1199 - 4YYJD	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1200 - 4YYJE	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1202 - 4YYKA	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1203 - 4YYKB	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1205 - 4YYKD	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1206 - 4YYKE	superfamily	321986	9	106	1.36051e-55	171.054	cl02556	Bromodomain superfamily	 - 	 - 
Q#1208 - 4YYMA	specific	99943	13	125	9.18031e-64	193.635	cd05511	Bromo_TFIID	 - 	cl02556
Q#1209 - 4YYMB	specific	99943	13	125	9.18031e-64	193.635	cd05511	Bromo_TFIID	 - 	cl02556
Q#1211 - 4YYNA	specific	99943	13	125	9.18031e-64	193.635	cd05511	Bromo_TFIID	 - 	cl02556
Q#1212 - 4YYNB	specific	99943	13	125	9.18031e-64	193.635	cd05511	Bromo_TFIID	 - 	cl02556
Q#1214 - 4Z0RA	specific	311439	11	58	8.70274e-11	52.3313	pfam07496	zf-CW	 - 	cl06504
Q#1215 - 4Z0RB	specific	311439	11	58	8.70274e-11	52.3313	pfam07496	zf-CW	 - 	cl06504
Q#1216 - 4Z0RC	specific	311439	11	58	8.70274e-11	52.3313	pfam07496	zf-CW	 - 	cl06504
Q#1218 - 4Z2MB	superfamily	330774	2	282	3.24248e-100	318.109	cl25953	SPT16 superfamily	N	 - 
Q#1219 - 4Z2MG	superfamily	329044	1	102	3.77314e-70	208.991	cl23735	H4 superfamily	N	 - 
Q#1220 - 4Z2MH	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#1221 - 4Z2MI	superfamily	329044	1	102	3.77314e-70	208.991	cl23735	H4 superfamily	N	 - 
Q#1222 - 4Z2MJ	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#1223 - 4ZBJA	specific	309739	8	160	2.83522e-104	299.408	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1224 - 4ZBJB	superfamily	329044	3	77	1.04005e-47	150.826	cl23735	H4 superfamily	N	 - 
Q#1225 - 4ZBJC	specific	185397	2	82	5.19428e-45	142.956	PTZ00015	PTZ00015	N	cl25876
Q#1226 - 4ZBJD	specific	312308	2	28	0.000291045	33.7448	pfam08729	HUN	C	cl16007
Q#1227 - 5B75A	specific	277158	13	71	6.31905e-30	102.47	cd15688	PHD1_MOZ	 - 	cl22851
Q#1227 - 5B75A	specific	277002	72	118	3.91107e-21	79.3442	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#1228 - 5B75B	superfamily	329044	1	25	1.31741e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#1229 - 5B76A	specific	277158	13	71	6.31905e-30	102.47	cd15688	PHD1_MOZ	 - 	cl22851
Q#1229 - 5B76A	specific	277002	72	118	3.91107e-21	79.3442	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#1230 - 5B76B	superfamily	329044	1	25	1.38269e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#1231 - 5B77A	specific	277158	13	71	6.31905e-30	102.47	cd15688	PHD1_MOZ	 - 	cl22851
Q#1231 - 5B77A	specific	277002	72	118	3.91107e-21	79.3442	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#1232 - 5B77B	superfamily	329044	1	25	1.31741e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#1233 - 5B78A	superfamily	328929	13	71	7.80986e-29	99.3882	cl22851	PHD_SF superfamily	 - 	 - 
Q#1233 - 5B78A	specific	277002	72	118	4.55569e-21	79.3442	cd15527	PHD2_KAT6A_6B	 - 	cl22851
Q#1234 - 5B78B	superfamily	329044	1	25	1.31741e-05	37.5769	cl23735	H4 superfamily	C	 - 
Q#1235 - 5BNVA	superfamily	329044	1	79	2.84712e-52	162.382	cl23735	H4 superfamily	N	 - 
Q#1236 - 5BNVB	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1237 - 5BNVC	superfamily	315318	12	70	2.85661e-05	38.9159	cl13991	MCM2_N superfamily	C	 - 
Q#1238 - 5BNVD	superfamily	329044	1	79	2.84712e-52	162.382	cl23735	H4 superfamily	N	 - 
Q#1239 - 5BNVE	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1240 - 5BNVF	superfamily	315318	12	70	2.85661e-05	38.9159	cl13991	MCM2_N superfamily	C	 - 
Q#1241 - 5BNXA	superfamily	329044	1	79	2.84712e-52	162.382	cl23735	H4 superfamily	N	 - 
Q#1242 - 5BNXB	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1243 - 5BNXC	superfamily	315318	12	70	2.85661e-05	38.9159	cl13991	MCM2_N superfamily	C	 - 
Q#1244 - 5BNXD	specific	309739	1	154	3.75139e-106	303.645	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1245 - 5BO0A	superfamily	329044	1	80	1.85614e-53	165.463	cl23735	H4 superfamily	N	 - 
Q#1246 - 5BO0B	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1247 - 5BO0C	superfamily	315318	12	70	2.85661e-05	38.9159	cl13991	MCM2_N superfamily	C	 - 
Q#1248 - 5BO0D	specific	309739	1	154	3.75139e-106	303.645	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1249 - 5BS7A	specific	185400	1	111	8.40898e-75	221.317	PTZ00018	PTZ00018	 - 	cl23735
Q#1250 - 5BS7B	specific	185400	1	111	8.40898e-75	221.317	PTZ00018	PTZ00018	 - 	cl23735
Q#1251 - 5BS7C	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1252 - 5BS7D	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1253 - 5BS7E	specific	214818	9	97	6.03284e-08	46.9871	smart00784	SPT2	 - 	cl07029
Q#1254 - 5BS7F	specific	214818	9	97	6.03284e-08	46.9871	smart00784	SPT2	 - 	cl07029
Q#1255 - 5BSAA	specific	185400	1	110	2.01822e-74	220.161	PTZ00018	PTZ00018	 - 	cl23735
Q#1256 - 5BSAB	specific	185400	1	110	2.01822e-74	220.161	PTZ00018	PTZ00018	 - 	cl23735
Q#1257 - 5BSAC	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1258 - 5BSAD	specific	177669	1	102	9.9094e-52	161.154	PLN00035	PLN00035	 - 	cl25876
Q#1259 - 5BSAE	specific	214818	9	93	5.67381e-06	41.5943	smart00784	SPT2	 - 	cl07029
Q#1260 - 5BSAF	specific	214818	9	93	5.67381e-06	41.5943	smart00784	SPT2	 - 	cl07029
Q#1263 - 5BT1C	specific	185399	29	142	3.00091e-68	202.282	PTZ00017	PTZ00017	 - 	cl25693
Q#1264 - 5BT1D	specific	197718	42	138	3.25272e-50	155.367	smart00427	H2B	 - 	cl23830
Q#1265 - 5C11A	specific	277156	1	52	2.31536e-20	77.4182	cd15686	PHD3_KDM5A	 - 	cl22851
Q#1267 - 5C13A	specific	276997	16	61	4.62921e-19	74.2458	cd15522	PHD_TAF3	 - 	cl22851
Q#1268 - 5C13C	specific	276997	16	61	4.62921e-19	74.2458	cd15522	PHD_TAF3	 - 	cl22851
Q#1270 - 5C13E	specific	276997	16	61	4.62921e-19	74.2458	cd15522	PHD_TAF3	 - 	cl22851
Q#1272 - 5C13G	specific	276997	16	61	4.62921e-19	74.2458	cd15522	PHD_TAF3	 - 	cl22851
Q#1275 - 5C3IA	specific	309739	14	167	2.2911e-107	307.882	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1276 - 5C3IB	specific	185400	1	136	7.61213e-89	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#1277 - 5C3IC	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#1278 - 5C3ID	superfamily	315318	11	62	0.00418338	33.9083	cl13991	MCM2_N superfamily	C	 - 
Q#1279 - 5C3IE	specific	309739	14	167	2.2911e-107	307.882	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1280 - 5C3IF	specific	185400	1	136	7.61213e-89	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#1281 - 5C3IG	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#1282 - 5C3IH	superfamily	315318	11	62	0.00418338	33.9083	cl13991	MCM2_N superfamily	C	 - 
Q#1283 - 5C3II	specific	309739	14	167	2.2911e-107	307.882	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1284 - 5C3IJ	specific	185400	1	136	7.61213e-89	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#1285 - 5C3IK	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#1286 - 5C3IL	superfamily	315318	11	62	0.00418338	33.9083	cl13991	MCM2_N superfamily	C	 - 
Q#1287 - 5C3IM	specific	309739	14	167	2.2911e-107	307.882	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1288 - 5C3IN	specific	185400	1	136	7.61213e-89	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#1289 - 5C3IO	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#1290 - 5C3IP	superfamily	315318	11	62	0.00418338	33.9083	cl13991	MCM2_N superfamily	C	 - 
Q#1291 - 5C3IQ	specific	309739	14	167	2.2911e-107	307.882	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1292 - 5C3IR	specific	185400	1	136	7.61213e-89	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#1293 - 5C3IS	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#1294 - 5C3IT	superfamily	315318	11	62	0.00418338	33.9083	cl13991	MCM2_N superfamily	C	 - 
Q#1295 - 5C3IU	specific	309739	14	167	2.2911e-107	307.882	pfam04729	ASF1_hist_chap	 - 	cl22451
Q#1296 - 5C3IV	specific	185400	1	136	7.61213e-89	258.296	PTZ00018	PTZ00018	 - 	cl23735
Q#1297 - 5C3IW	specific	177669	1	103	1.13367e-52	163.465	PLN00035	PLN00035	 - 	cl25876
Q#1298 - 5C3IX	superfamily	315318	11	62	0.00418338	33.9083	cl13991	MCM2_N superfamily	C	 - 
Q#1299 - 5CHLA	specific	310400	4	74	4.02352e-12	58.9363	pfam05764	YL1	C	cl25745
Q#1300 - 5CHLB	superfamily	330514	69	187	3.09678e-59	185.148	cl25693	H2A superfamily	 - 	 - 
Q#1300 - 5CHLB	specific	215081	2	93	5.77361e-56	176.034	PLN00158	PLN00158	N	cl23830
Q#1301 - 5CIUA	specific	99896	18	104	4.40149e-42	137.886	cd05835	Dnmt3b_related	 - 	cl02554
Q#1302 - 5CIUB	specific	99896	18	104	4.40149e-42	137.886	cd05835	Dnmt3b_related	 - 	cl02554
Q#1303 - 5CIUC	superfamily	329044	1	15	0.00341691	31.0285	cl23735	H4 superfamily	NC	 - 
Q#1304 - 5CIUD	superfamily	329044	1	15	0.00341691	31.0285	cl23735	H4 superfamily	NC	 - 
Q#1305 - 5CVDA	specific	283530	28	243	2.643e-133	378.638	pfam05891	Methyltransf_PK	 - 	cl17173
Q#1306 - 5CVDB	specific	283530	28	243	2.643e-133	378.638	pfam05891	Methyltransf_PK	 - 	cl17173
Q#1309 - 5CVEA	specific	283530	28	243	2.643e-133	378.638	pfam05891	Methyltransf_PK	 - 	cl17173
Q#1310 - 5CVEB	specific	283530	28	243	2.643e-133	378.638	pfam05891	Methyltransf_PK	 - 	cl17173
Q#1313 - 5D6YA	specific	197660	65	120	1.42933e-11	56.5132	smart00333	TUDOR	 - 	cl02573
Q#1313 - 5D6YA	specific	197660	7	63	2.49598e-10	53.0464	smart00333	TUDOR	 - 	cl02573
Q#1314 - 5D6YB	specific	197660	65	120	1.42933e-11	56.5132	smart00333	TUDOR	 - 	cl02573
Q#1314 - 5D6YB	specific	197660	7	63	2.49598e-10	53.0464	smart00333	TUDOR	 - 	cl02573
Q#1315 - 5D6YC	specific	197660	65	120	1.42933e-11	56.5132	smart00333	TUDOR	 - 	cl02573
Q#1315 - 5D6YC	specific	197660	7	63	2.49598e-10	53.0464	smart00333	TUDOR	 - 	cl02573
Q#1316 - 5D6YD	specific	197660	65	120	1.42933e-11	56.5132	smart00333	TUDOR	 - 	cl02573
Q#1316 - 5D6YD	specific	197660	7	63	2.49598e-10	53.0464	smart00333	TUDOR	 - 	cl02573
Q#1317 - 5D6YE	specific	197660	65	120	1.42933e-11	56.5132	smart00333	TUDOR	 - 	cl02573
Q#1317 - 5D6YE	specific	197660	7	63	2.49598e-10	53.0464	smart00333	TUDOR	 - 	cl02573
Q#1318 - 5D6YF	specific	197660	65	120	1.42933e-11	56.5132	smart00333	TUDOR	 - 	cl02573
Q#1318 - 5D6YF	specific	197660	7	63	2.49598e-10	53.0464	smart00333	TUDOR	 - 	cl02573
Q#1323 - 5D7EA	superfamily	327680	5	140	2.31112e-64	199.26	cl19881	YEATS superfamily	C	 - 
Q#1325 - 5DAHA	superfamily	328929	78	206	5.55081e-83	246.143	cl22851	PHD_SF superfamily	 - 	 - 
Q#1325 - 5DAHA	specific	277049	24	71	6.98787e-27	99.5095	cd15574	PHD_AF10_AF17	 - 	cl22851
Q#1326 - 5DAHB	superfamily	328929	78	206	5.55081e-83	246.143	cl22851	PHD_SF superfamily	 - 	 - 
Q#1326 - 5DAHB	specific	277049	24	71	6.98787e-27	99.5095	cd15574	PHD_AF10_AF17	 - 	cl22851
Q#1329 - 5DWQA	specific	100107	58	153	5.38006e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#1329 - 5DWQA	superfamily	310055	42	305	1.29036e-10	62.2685	cl27061	PRMT5 superfamily	N	 - 
Q#1330 - 5DWQB	specific	100107	58	153	5.38006e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#1330 - 5DWQB	superfamily	310055	42	305	1.29036e-10	62.2685	cl27061	PRMT5 superfamily	N	 - 
Q#1331 - 5DWQC	specific	100107	58	153	5.38006e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#1331 - 5DWQC	superfamily	310055	42	305	1.29036e-10	62.2685	cl27061	PRMT5 superfamily	N	 - 
Q#1332 - 5DWQD	specific	100107	58	153	5.38006e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#1332 - 5DWQD	superfamily	310055	42	305	1.29036e-10	62.2685	cl27061	PRMT5 superfamily	N	 - 
Q#1335 - 5DX0A	specific	100107	58	153	5.38006e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#1335 - 5DX0A	superfamily	310055	42	305	1.29036e-10	62.2685	cl27061	PRMT5 superfamily	N	 - 
Q#1336 - 5DX0B	specific	100107	58	153	5.38006e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#1336 - 5DX0B	superfamily	310055	42	305	1.29036e-10	62.2685	cl27061	PRMT5 superfamily	N	 - 
Q#1337 - 5DX0C	specific	100107	58	153	5.38006e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#1337 - 5DX0C	superfamily	310055	42	305	1.29036e-10	62.2685	cl27061	PRMT5 superfamily	N	 - 
Q#1338 - 5DX0D	specific	100107	58	153	5.38006e-11	59.751	cd02440	AdoMet_MTases	 - 	cl17173
Q#1338 - 5DX0D	superfamily	310055	42	305	1.29036e-10	62.2685	cl27061	PRMT5 superfamily	N	 - 
Q#1343 - 5EFNA	specific	212527	14	364	0	685.609	cd10003	HDAC6-dom2	 - 	cl17011
Q#1344 - 5EFNB	specific	212527	14	364	0	685.609	cd10003	HDAC6-dom2	 - 	cl17011
Q#1347 - 5F6KA	specific	293932	14	169	1.64307e-82	244.349	cd12872	SPRY_Ash2	 - 	cl02614
Q#1348 - 5F6KB	specific	293932	14	169	1.64307e-82	244.349	cd12872	SPRY_Ash2	 - 	cl02614
Q#1349 - 5F6KC	specific	214614	20	141	8.46899e-36	123.213	smart00317	SET	 - 	cl02566
Q#1349 - 5F6KC	specific	214703	143	159	0.000126426	37.77	smart00508	PostSET	 - 	cl02636
Q#1351 - 5F6KE	specific	214614	20	141	8.46899e-36	123.213	smart00317	SET	 - 	cl02566
Q#1351 - 5F6KE	specific	214703	143	159	0.000126426	37.77	smart00508	PostSET	 - 	cl02636
Q#1354 - 5FA5A	specific	310055	196	632	0	748.309	pfam05185	PRMT5	 - 	cl27061
Q#1355 - 5FA5B	superfamily	330360	105	344	1.04452e-25	105.11	cl25539	WD40 superfamily	 - 	 - 
Q#1357 - 5FB0A	specific	99933	79	180	5.52619e-54	170.301	cd05501	Bromo_SP100C_like	 - 	cl02556
Q#1357 - 5FB0A	specific	277016	10	51	4.61608e-15	66.9841	cd15541	PHD_TIF1_like	 - 	cl22851
Q#1358 - 5FB0C	specific	99933	79	180	5.52619e-54	170.301	cd05501	Bromo_SP100C_like	 - 	cl02556
Q#1358 - 5FB0C	specific	277016	10	51	4.61608e-15	66.9841	cd15541	PHD_TIF1_like	 - 	cl22851
Q#1361 - 5FB1A	specific	99933	79	177	2.31384e-51	163.368	cd05501	Bromo_SP100C_like	 - 	cl02556
Q#1361 - 5FB1A	specific	277016	10	51	4.65038e-14	64.2877	cd15541	PHD_TIF1_like	 - 	cl22851
Q#1363 - 5FFVA	specific	99944	8	105	4.57551e-63	190.303	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1364 - 5FFVB	specific	99944	8	105	4.57551e-63	190.303	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1367 - 5FFWA	specific	99944	8	105	4.57551e-63	190.303	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1368 - 5FFWB	specific	99944	8	105	4.57551e-63	190.303	cd05512	Bromo_brd1_like	 - 	cl02556
Q#1370 - 5FUGA	superfamily	330514	1	103	6.23199e-63	191.311	cl25693	H2A superfamily	N	 - 
Q#1371 - 5FUGB	superfamily	329110	1	95	2.68844e-53	165.249	cl23830	Histone superfamily	 - 	 - 
Q#1372 - 5FUGC	specific	310400	6	68	1.33007e-15	68.1811	pfam05764	YL1	C	cl25745
Q#1373 - 5FUGD	superfamily	330514	1	103	6.23199e-63	191.311	cl25693	H2A superfamily	N	 - 
Q#1374 - 5FUGE	superfamily	329110	1	95	2.68844e-53	165.249	cl23830	Histone superfamily	 - 	 - 
Q#1375 - 5FUGF	specific	310400	6	68	1.33007e-15	68.1811	pfam05764	YL1	C	cl25745
Q#1376 - 5FUGG	superfamily	330514	1	103	6.23199e-63	191.311	cl25693	H2A superfamily	N	 - 
Q#1377 - 5FUGH	superfamily	329110	1	95	2.68844e-53	165.249	cl23830	Histone superfamily	 - 	 - 
Q#1378 - 5FUGI	specific	310400	6	68	1.33007e-15	68.1811	pfam05764	YL1	C	cl25745
Q#1379 - 5FUGJ	superfamily	330514	1	103	6.23199e-63	191.311	cl25693	H2A superfamily	N	 - 
Q#1380 - 5FUGK	superfamily	329110	1	95	2.68844e-53	165.249	cl23830	Histone superfamily	 - 	 - 
Q#1381 - 5FUGL	specific	310400	6	68	1.33007e-15	68.1811	pfam05764	YL1	C	cl25745
Q#1382 - 5FWEA	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#1382 - 5FWEA	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#1383 - 5FWEB	specific	202224	197	313	2.42512e-49	164.776	pfam02373	JmjC	 - 	cl21464
Q#1383 - 5FWEB	specific	128818	35	77	1.46146e-15	71.1398	smart00545	JmjN	 - 	cl15840
Q#1386 - 5G2EA	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1387 - 5G2EB	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1388 - 5G2EC	specific	185399	2	107	1.21435e-67	203.053	PTZ00017	PTZ00017	 - 	cl25693
Q#1389 - 5G2ED	specific	197718	2	98	3.02077e-53	164.612	smart00427	H2B	 - 	cl23830
Q#1390 - 5G2EE	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1391 - 5G2EF	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1392 - 5G2EG	specific	185399	2	107	1.21435e-67	203.053	PTZ00017	PTZ00017	 - 	cl25693
Q#1393 - 5G2EH	specific	197718	2	98	3.02077e-53	164.612	smart00427	H2B	 - 	cl23830
Q#1394 - 5G2EI	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1395 - 5G2EJ	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1396 - 5G2EK	specific	185399	2	107	1.21435e-67	203.053	PTZ00017	PTZ00017	 - 	cl25693
Q#1397 - 5G2EL	specific	197718	2	98	3.02077e-53	164.612	smart00427	H2B	 - 	cl23830
Q#1398 - 5G2EM	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1399 - 5G2EN	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1400 - 5G2EO	specific	185399	2	107	1.21435e-67	203.053	PTZ00017	PTZ00017	 - 	cl25693
Q#1401 - 5G2EP	specific	197718	2	98	3.02077e-53	164.612	smart00427	H2B	 - 	cl23830
Q#1402 - 5G2EQ	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1403 - 5G2ER	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1404 - 5G2ES	specific	185399	2	107	1.21435e-67	203.053	PTZ00017	PTZ00017	 - 	cl25693
Q#1405 - 5G2ET	specific	197718	2	98	3.02077e-53	164.612	smart00427	H2B	 - 	cl23830
Q#1406 - 5G2EU	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1407 - 5G2EV	specific	307208	33	300	8.12953e-87	262.871	pfam00956	NAP	 - 	cl08298
Q#1408 - 5G2EW	specific	185399	2	107	1.21435e-67	203.053	PTZ00017	PTZ00017	 - 	cl25693
Q#1409 - 5G2EX	specific	197718	2	98	3.02077e-53	164.612	smart00427	H2B	 - 	cl23830
Q#1410 - 5GH9A	specific	99927	9	116	5.83617e-76	219.622	cd05495	Bromo_cbp_like	 - 	cl02556
Q#1412 - 5H6QA	superfamily	332356	19	661	1.36214e-129	401.677	cl27535	Amino_oxidase superfamily	 - 	 - 
Q#1413 - 5H6QB	specific	306708	82	125	1.15424e-09	50.2456	pfam00249	Myb_DNA-binding	 - 	cl21498
Q#1414 - 5H6QC	superfamily	329044	1	20	0.00169748	31.4137	cl23735	H4 superfamily	C	 - 
Q#1415 - 5H6RA	superfamily	332356	19	661	1.36214e-129	401.677	cl27535	Amino_oxidase superfamily	 - 	 - 
Q#1416 - 5H6RB	specific	306708	82	125	1.15424e-09	50.2456	pfam00249	Myb_DNA-binding	 - 	cl21498
Q#1417 - 5H6RC	superfamily	329044	2	20	0.00277491	31.0285	cl23735	H4 superfamily	C	 - 
Q#1418 - 5HH7A	specific	240069	73	228	1.88298e-92	271.767	cd04718	BAH_plant_2	 - 	cl02608
Q#1420 - 5HJBA	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1422 - 5HJCA	specific	99930	5	106	1.25947e-65	196.73	cd05498	Bromo_Brdt_II_like	 - 	cl02556
Q#1424 - 5HJDA	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1426 - 5HJDC	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1428 - 5HJDE	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1430 - 5HJDG	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1434 - 5HJDK	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1437 - 5HJDN	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1438 - 5HJDQ	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1439 - 5HJDT	specific	308783	31	111	1.32187e-33	115.674	pfam03366	YEATS	 - 	cl19881
Q#1440 - 5HYNA	specific	214614	612	733	1.71089e-40	145.94	smart00317	SET	 - 	cl02566
Q#1440 - 5HYNA	specific	314486	39	67	3.99206e-12	63.244	pfam11616	EZH2_WD-Binding	 - 	cl13122
Q#1441 - 5HYNB	superfamily	330360	76	364	4.95795e-22	94.324	cl25539	WD40 superfamily	 - 	 - 
Q#1442 - 5HYNC	specific	313029	3	124	7.72588e-65	196.728	pfam09733	VEFS-Box	 - 	cl10718
Q#1445 - 5HYNF	specific	214614	612	733	1.71089e-40	145.94	smart00317	SET	 - 	cl02566
Q#1445 - 5HYNF	specific	314486	39	67	3.99206e-12	63.244	pfam11616	EZH2_WD-Binding	 - 	cl13122
Q#1446 - 5HYNG	superfamily	330360	76	364	4.95795e-22	94.324	cl25539	WD40 superfamily	 - 	 - 
Q#1447 - 5HYNH	specific	313029	3	124	7.72588e-65	196.728	pfam09733	VEFS-Box	 - 	cl10718
Q#1450 - 5HYNK	specific	214614	612	733	1.71089e-40	145.94	smart00317	SET	 - 	cl02566
Q#1450 - 5HYNK	specific	314486	39	67	3.99206e-12	63.244	pfam11616	EZH2_WD-Binding	 - 	cl13122
Q#1451 - 5HYNL	superfamily	330360	76	364	4.95795e-22	94.324	cl25539	WD40 superfamily	 - 	 - 
Q#1452 - 5HYNM	specific	313029	3	124	7.72588e-65	196.728	pfam09733	VEFS-Box	 - 	cl10718
Q#1455 - 5HYNQ	specific	214614	612	733	1.71089e-40	145.94	smart00317	SET	 - 	cl02566
