"5L68","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L68","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L68","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L68","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L68","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L68","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L68","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L68","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L68","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L68","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L68","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L68","Y","Saccharomyces cerevisiae,Mus musculus","P28063#P30656","P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28063:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L68","Z","Saccharomyces cerevisiae,Mus musculus","O09061#P23724","O09061:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","O09061:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L68","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L68","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L69","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L69","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L69","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L69","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L69","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L69","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L69","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L69","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L69","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L69","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L69","K","Saccharomyces cerevisiae,Mus musculus","P28063#P30656","P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28063:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L69","L","Saccharomyces cerevisiae,Mus musculus","O09061#P23724","O09061:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","O09061:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L69","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L69","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L69","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L69","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L69","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L69","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L69","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L69","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L69","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L69","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L69","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L69","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L69","Y","Saccharomyces cerevisiae,Mus musculus","P28063#P30656","P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28063:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L69","Z","Saccharomyces cerevisiae,Mus musculus","O09061#P23724","O09061:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","O09061:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L69","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L69","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L6A","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L6A","B","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L6A","C","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L6A","D","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L6A","E","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L6A","F","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L6A","G","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L6A","H","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L6A","I","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L6A","J","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L6A","K","Saccharomyces cerevisiae,Mus musculus","P28063#P30656","P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28063:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L6A","L","Saccharomyces cerevisiae,Mus musculus","O09061#P23724","O09061:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","O09061:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L6A","M","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L6A","N","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L6A","O","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
"5L6A","P","Saccharomyces cerevisiae","P23638","Proteasome subunit alpha type-3","Macropain subunit Y13#Multicatalytic endopeptidase complex subunit Y13#Proteasome component Y13#Proteinase YSCE subunit 13"
"5L6A","Q","Saccharomyces cerevisiae","P40303","Proteasome subunit alpha type-4","Macropain subunit PRE6#Multicatalytic endopeptidase complex subunit PRE6#Proteasome component PRE6#Proteinase YSCE subunit PRE6"
"5L6A","R","Saccharomyces cerevisiae","P32379","Proteasome subunit alpha type-5","Macropain subunit PUP2#Multicatalytic endopeptidase complex subunit PUP2#Proteasome component PUP2#Proteinase YSCE subunit PUP2"
"5L6A","S","Saccharomyces cerevisiae","P40302","Proteasome subunit alpha type-6","Macropain subunit PRE5#Multicatalytic endopeptidase complex subunit PRE5#Proteasome component PRE5#Proteinase YSCE subunit PRE5"
"5L6A","T","Saccharomyces cerevisiae","P21242","Probable proteasome subunit alpha type-7","Macropain subunit C1#Multicatalytic endopeptidase complex subunit C1#Proteasome component C1#Proteinase YSCE subunit 1"
"5L6A","U","Saccharomyces cerevisiae","P21243","Proteasome subunit alpha type-1","Macropain subunit C7-alpha#Multicatalytic endopeptidase complex C7#Proteasome component C7-alpha#Proteasome component Y8#Proteinase YSCE subunit 7#SCL1 suppressor protein"
"5L6A","V","Saccharomyces cerevisiae","P25043","Proteasome subunit beta type-2","Macropain subunit PUP1#Multicatalytic endopeptidase complex subunit PUP1#Proteasome component PUP1#Proteinase YSCE subunit PUP1"
"5L6A","W","Saccharomyces cerevisiae","P25451","Proteasome subunit beta type-3","Macropain subunit PUP3#Multicatalytic endopeptidase complex subunit PUP3#Proteasome component PUP3"
"5L6A","X","Saccharomyces cerevisiae","P22141","Proteasome subunit beta type-4","Macropain subunit C11#Multicatalytic endopeptidase complex subunit C11#Proteasome component C11#Proteinase YSCE subunit 11"
"5L6A","Y","Saccharomyces cerevisiae,Mus musculus","P28063#P30656","P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5","P28063:#Low molecular mass protein 7#Macropain subunit C13#Multicatalytic endopeptidase complex subunit C13#Proteasome component C13#Proteasome subunit beta-5i#P30656:#Macropain subunit PRE2#Multicatalytic endopeptidase complex subunit PRE2#Proteasome component PRE2#Proteinase YSCE subunit PRE2"
"5L6A","Z","Saccharomyces cerevisiae,Mus musculus","O09061#P23724","O09061:#Proteasome subunit beta type-1#P23724:#Proteasome subunit beta type-6","O09061:#Macropain subunit C5#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5#Proteasome gamma chain#P23724:#Multicatalytic endopeptidase complex subunit C5#Proteasome component C5"
"5L6A","a","Saccharomyces cerevisiae","P30657","Proteasome subunit beta type-7","Macropain subunit PRE4#Multicatalytic endopeptidase complex subunit PRE4#Proteasome component PRE4#Proteinase YSCE subunit PRE4"
"5L6A","b","Saccharomyces cerevisiae","P38624","Proteasome subunit beta type-1","Macropain subunit PRE3#Multicatalytic endopeptidase complex subunit PRE3#Proteasome component PRE3#Proteinase YSCE subunit PRE3"
"5L6B","A","Saccharomyces cerevisiae","P23639","Proteasome subunit alpha type-2","Macropain subunit Y7#Multicatalytic endopeptidase complex subunit Y7#Proteasome component Y7#Proteinase YSCE subunit 7"
